angle,one,other
1.0,203,205
1.0,205,203
1.0,203,293
1.0,293,203
1.0,203,294
1.0,294,203
1.0,214,215
1.0,215,214
1.0,214,213
1.0,213,214
1.0,214,216
1.0,216,214
1.0,214,217
1.0,217,214
1.0,214,219
1.0,219,214
1.0,214,222
1.0,222,214
1.0,218,219
1.0,219,218
1.0,218,215
1.0,215,218
1.0,218,216
1.0,216,218
1.0,218,217
1.0,217,218
1.0,218,220
1.0,220,218
1.0,218,221
1.0,221,218
1.0,298,301
1.0,301,298
1.0,298,296
1.0,296,298
1.0,298,302
1.0,302,298
1.0,298,303
1.0,303,298
1.0,298,304
1.0,304,298
1.0,298,472
1.0,472,298
1.0,299,301
1.0,301,299
1.0,299,296
1.0,296,299
1.0,299,302
1.0,302,299
1.0,299,303
1.0,303,299
1.0,299,304
1.0,304,299
1.0,299,472
1.0,472,299
1.0,300,301
1.0,301,300
1.0,300,296
1.0,296,300
1.0,300,302
1.0,302,300
1.0,300,303
1.0,303,300
1.0,300,304
1.0,304,300
1.0,300,472
1.0,472,300
1.0,315,316
1.0,316,315
1.0,315,312
1.0,312,315
1.0,315,314
1.0,314,315
1.0,359,360
1.0,360,359
1.0,359,364
1.0,364,359
1.0,361,360
1.0,360,361
1.0,361,364
1.0,364,361
